"행정구역","2025년11월_계_총인구수","2025년11월_계_연령구간인구수","2025년11월_계_0~4세","2025년11월_계_5~9세","2025년11월_계_10~14세","2025년11월_계_15~19세","2025년11월_계_20~24세","2025년11월_계_25~29세","2025년11월_계_30~34세","2025년11월_계_35~39세","2025년11월_계_40~44세","2025년11월_계_45~49세","2025년11월_계_50~54세","2025년11월_계_55~59세","2025년11월_계_60~64세","2025년11월_계_65~69세","2025년11월_계_70~74세","2025년11월_계_75~79세","2025년11월_계_80~84세","2025년11월_계_85~89세","2025년11월_계_90~94세","2025년11월_계_95~99세","2025년11월_계_100세 이상","2025년11월_남_총인구수","2025년11월_남_연령구간인구수","2025년11월_남_0~4세","2025년11월_남_5~9세","2025년11월_남_10~14세","2025년11월_남_15~19세","2025년11월_남_20~24세","2025년11월_남_25~29세","2025년11월_남_30~34세","2025년11월_남_35~39세","2025년11월_남_40~44세","2025년11월_남_45~49세","2025년11월_남_50~54세","2025년11월_남_55~59세","2025년11월_남_60~64세","2025년11월_남_65~69세","2025년11월_남_70~74세","2025년11월_남_75~79세","2025년11월_남_80~84세","2025년11월_남_85~89세","2025년11월_남_90~94세","2025년11월_남_95~99세","2025년11월_남_100세 이상","2025년11월_여_총인구수","2025년11월_여_연령구간인구수","2025년11월_여_0~4세","2025년11월_여_5~9세","2025년11월_여_10~14세","2025년11월_여_15~19세","2025년11월_여_20~24세","2025년11월_여_25~29세","2025년11월_여_30~34세","2025년11월_여_35~39세","2025년11월_여_40~44세","2025년11월_여_45~49세","2025년11월_여_50~54세","2025년11월_여_55~59세","2025년11월_여_60~64세","2025년11월_여_65~69세","2025년11월_여_70~74세","2025년11월_여_75~79세","2025년11월_여_80~84세","2025년11월_여_85~89세","2025년11월_여_90~94세","2025년11월_여_95~99세","2025년11월_여_100세 이상"
"경기도 양평군 (4183000000)","127,105","127,105","2,306","3,331","4,922","5,100","4,320","4,712","5,386","5,160","7,124","8,190","10,054","11,300","13,575","14,359","10,637","6,918","5,186","2,981","1,216","295","33","63,874","63,874","1,184","1,702","2,549","2,688","2,473","2,595","2,885","2,628","3,546","4,073","5,184","5,711","6,878","7,236","5,241","3,468","2,337","1,124","312","57","3","63,231","63,231","1,122","1,629","2,373","2,412","1,847","2,117","2,501","2,532","3,578","4,117","4,870","5,589","6,697","7,123","5,396","3,450","2,849","1,857","904","238","30"
"강원특별자치도  (5100000000)","1,508,951","1,508,951","34,851","46,126","60,781","64,660","68,880","79,835","83,293","75,179","92,753","102,714","123,155","134,775","139,060","140,648","95,630","63,407","54,673","33,344","11,811","2,932","444","758,841","758,841","17,745","23,665","31,114","33,636","38,396","44,917","45,475","39,787","47,540","52,075","63,446","69,463","70,283","70,031","46,343","28,639","21,748","11,097","2,840","503","98","750,110","750,110","17,106","22,461","29,667","31,024","30,484","34,918","37,818","35,392","45,213","50,639","59,709","65,312","68,777","70,617","49,287","34,768","32,925","22,247","8,971","2,429","346"
"동해출장소  (5110500000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"강원특별자치도 춘천시 (5111000000)","285,267","285,267","7,578","9,689","12,860","12,757","16,954","18,186","18,492","16,332","18,949","19,822","22,715","23,652","23,204","22,124","15,043","9,750","8,898","5,638","2,054","506","64","140,584","140,584","3,803","4,964","6,615","6,572","8,856","9,924","9,772","8,419","9,467","9,767","11,210","11,851","11,468","10,547","7,092","4,221","3,500","1,891","522","101","22","144,683","144,683","3,775","4,725","6,245","6,185","8,098","8,262","8,720","7,913","9,482","10,055","11,505","11,801","11,736","11,577","7,951","5,529","5,398","3,747","1,532","405","42"
"강원특별자치도 원주시 (5113000000)","363,062","363,062","10,321","13,313","17,006","17,436","17,129","21,662","24,642","22,259","26,298","27,423","30,719","31,735","29,989","27,923","17,260","10,453","8,964","5,829","2,134","506","61","179,833","179,833","5,237","6,858","8,620","8,934","9,283","11,453","12,799","11,442","13,218","13,459","15,049","15,815","14,890","13,731","8,309","4,641","3,556","1,956","489","80","14","183,229","183,229","5,084","6,455","8,386","8,502","7,846","10,209","11,843","10,817","13,080","13,964","15,670","15,920","15,099","14,192","8,951","5,812","5,408","3,873","1,645","426","47"
"강원특별자치도 강릉시 (5115000000)","206,492","206,492","4,326","5,889","7,967","8,667","9,293","10,950","10,889","9,619","12,498","14,811","17,916","18,570","18,345","18,978","13,579","9,472","7,858","4,646","1,701","452","66","102,277","102,277","2,246","3,083","4,116","4,603","5,244","5,889","5,895","5,131","6,296","7,449","9,212","9,417","8,940","9,090","6,257","4,234","3,104","1,540","448","75","8","104,215","104,215","2,080","2,806","3,851","4,064","4,049","5,061","4,994","4,488","6,202","7,362","8,704","9,153","9,405","9,888","7,322","5,238","4,754","3,106","1,253","377","58"
"강원특별자치도 동해시 (5117000000)","86,450","86,450","1,936","2,735","3,911","3,990","3,414","4,200","4,275","3,814","5,469","6,496","7,976","7,986","7,407","7,784","5,596","3,874","3,144","1,710","594","121","18","43,908","43,908","1,015","1,369","2,040","2,080","2,012","2,476","2,460","2,074","2,830","3,288","4,201","4,179","3,741","3,720","2,623","1,782","1,256","602","138","20","2","42,542","42,542","921","1,366","1,871","1,910","1,402","1,724","1,815","1,740","2,639","3,208","3,775","3,807","3,666","4,064","2,973","2,092","1,888","1,108","456","101","16"
"강원특별자치도 태백시 (5119000000)","37,149","37,149","551","938","1,472","1,730","1,330","1,316","1,317","1,370","2,099","2,795","3,202","3,497","3,434","3,929","3,049","2,210","1,675","905","269","50","11","18,757","18,757","268","493","755","920","750","782","745","757","1,081","1,460","1,770","1,908","1,790","1,963","1,398","912","676","265","57","5","2","18,392","18,392","283","445","717","810","580","534","572","613","1,018","1,335","1,432","1,589","1,644","1,966","1,651","1,298","999","640","212","45","9"
"강원특별자치도 속초시 (5121000000)","79,760","79,760","1,778","2,484","3,390","3,228","2,895","4,006","4,466","4,175","5,226","5,591","6,862","7,623","7,624","7,409","4,988","3,322","2,598","1,422","482","170","21","39,427","39,427","924","1,293","1,669","1,648","1,615","2,239","2,507","2,282","2,677","2,791","3,358","3,774","3,680","3,555","2,339","1,445","1,003","460","128","35","5","40,333","40,333","854","1,191","1,721","1,580","1,280","1,767","1,959","1,893","2,549","2,800","3,504","3,849","3,944","3,854","2,649","1,877","1,595","962","354","135","16"
"강원특별자치도 삼척시 (5123000000)","60,704","60,704","1,220","1,510","1,999","2,548","3,423","2,546","2,389","2,287","3,088","3,838","4,963","5,593","5,893","6,240","4,450","3,331","2,759","1,752","711","140","24","30,992","30,992","621","772","1,027","1,333","1,932","1,513","1,304","1,249","1,660","2,039","2,821","3,104","3,040","3,135","2,155","1,529","1,015","544","173","23","3","29,712","29,712","599","738","972","1,215","1,491","1,033","1,085","1,038","1,428","1,799","2,142","2,489","2,853","3,105","2,295","1,802","1,744","1,208","538","117","21"
"강원특별자치도 홍천군 (5172000000)","66,136","66,136","1,169","1,616","2,091","2,248","2,180","2,718","2,880","2,558","3,171","3,579","4,683","6,102","7,684","8,420","5,648","3,485","2,946","1,994","754","175","35","34,079","34,079","588","838","1,048","1,136","1,270","1,632","1,659","1,427","1,685","1,876","2,533","3,192","4,025","4,383","2,977","1,720","1,208","684","159","28","11","32,057","32,057","581","778","1,043","1,112","910","1,086","1,221","1,131","1,486","1,703","2,150","2,910","3,659","4,037","2,671","1,765","1,738","1,310","595","147","24"
"강원특별자치도 횡성군 (5173000000)","45,684","45,684","616","956","1,274","1,967","1,363","1,474","1,408","1,406","1,941","2,323","3,154","4,366","5,653","6,399","4,235","2,672","2,306","1,489","513","152","17","23,556","23,556","313","506","672","1,038","779","841","794","750","1,025","1,298","1,733","2,262","2,963","3,337","2,251","1,344","988","530","113","18","1","22,128","22,128","303","450","602","929","584","633","614","656","916","1,025","1,421","2,104","2,690","3,062","1,984","1,328","1,318","959","400","134","16"
"강원특별자치도 영월군 (5175000000)","36,152","36,152","427","760","1,064","1,352","1,252","1,167","1,130","1,174","1,614","1,993","2,748","3,587","4,191","4,638","3,305","2,173","1,930","1,152","399","86","10","18,750","18,750","232","394","549","781","739","682","648","628","840","1,061","1,489","1,986","2,289","2,451","1,698","1,015","759","396","89","20","4","17,402","17,402","195","366","515","571","513","485","482","546","774","932","1,259","1,601","1,902","2,187","1,607","1,158","1,171","756","310","66","6"
"강원특별자치도 평창군 (5176000000)","39,837","39,837","472","727","1,114","1,380","1,306","1,370","1,295","1,229","1,782","2,267","3,222","4,039","4,815","5,268","3,575","2,341","1,942","1,223","373","79","18","20,687","20,687","224","353","563","744","784","851","764","664","957","1,204","1,765","2,159","2,533","2,807","1,825","1,120","838","429","90","11","2","19,150","19,150","248","374","551","636","522","519","531","565","825","1,063","1,457","1,880","2,282","2,461","1,750","1,221","1,104","794","283","68","16"
"강원특별자치도 정선군 (5177000000)","34,457","34,457","432","633","939","1,186","1,141","1,130","1,041","1,182","1,686","2,252","2,934","3,544","3,915","4,388","2,980","1,985","1,719","960","320","66","24","18,060","18,060","201","321","484","611","630","669","621","651","958","1,277","1,735","2,013","2,101","2,325","1,509","870","681","307","80","10","6","16,397","16,397","231","312","455","575","511","461","420","531","728","975","1,199","1,531","1,814","2,063","1,471","1,115","1,038","653","240","56","18"
"강원특별자치도 철원군 (5178000000)","40,004","40,004","1,021","1,244","1,433","1,637","1,833","2,184","2,313","1,837","2,106","2,333","2,990","3,367","3,815","3,792","2,615","2,081","1,939","1,057","288","104","15","20,633","20,633","518","630","714","870","1,127","1,426","1,376","1,002","1,130","1,180","1,631","1,771","2,016","1,896","1,196","947","775","329","79","18","2","19,371","19,371","503","614","719","767","706","758","937","835","976","1,153","1,359","1,596","1,799","1,896","1,419","1,134","1,164","728","209","86","13"
"강원특별자치도 화천군 (5179000000)","22,375","22,375","568","636","803","789","1,216","1,519","1,350","1,050","1,109","1,109","1,480","1,896","2,242","2,200","1,463","1,020","1,030","615","211","52","17","11,994","11,994","298","295","409","396","772","1,034","850","615","588","619","767","1,030","1,227","1,184","767","462","412","201","50","10","8","10,381","10,381","270","341","394","393","444","485","500","435","521","490","713","866","1,015","1,016","696","558","618","414","161","42","9"
"강원특별자치도 양구군 (5180000000)","20,425","20,425","556","689","785","1,033","946","1,180","1,191","1,004","1,137","1,126","1,339","1,699","2,037","1,978","1,266","857","867","507","189","36","3","10,731","10,731","287","330","416","526","583","776","724","543","593","600","728","894","1,082","1,048","679","360","358","158","39","7","0","9,694","9,694","269","359","369","507","363","404","467","461","544","526","611","805","955","930","587","497","509","349","150","29","3"
"강원특별자치도 인제군 (5181000000)","30,868","30,868","908","1,026","1,083","1,068","1,369","1,974","2,035","1,690","1,809","1,866","2,155","2,450","3,090","3,081","1,973","1,142","1,129","703","239","65","13","16,874","16,874","472","532","565","559","909","1,356","1,273","967","1,004","1,024","1,238","1,339","1,589","1,692","1,036","550","480","226","49","12","2","13,994","13,994","436","494","518","509","460","618","762","723","805","842","917","1,111","1,501","1,389","937","592","649","477","190","53","11"
"강원특별자치도 고성군 (5182000000)","26,794","26,794","530","653","774","800","969","1,249","1,189","1,157","1,344","1,393","2,021","2,470","2,810","2,979","2,213","1,536","1,456","867","286","85","13","13,719","13,719","270","324","422","421","595","778","696","639","742","752","1,116","1,339","1,426","1,544","1,077","674","538","283","67","14","2","13,075","13,075","260","329","352","379","374","471","493","518","602","641","905","1,131","1,384","1,435","1,136","862","918","584","219","71","11"
"강원특별자치도 양양군 (5183000000)","27,335","27,335","442","628","816","844","867","1,004","991","1,036","1,427","1,697","2,076","2,599","2,912","3,118","2,392","1,703","1,513","875","294","87","14","13,980","13,980","228","310","430","464","516","596","588","547","789","931","1,090","1,430","1,483","1,623","1,155","813","601","296","70","16","4","13,355","13,355","214","318","386","380","351","408","403","489","638","766","986","1,169","1,429","1,495","1,237","890","912","579","224","71","10"
"충청북도  (4300000000)","1,593,151","1,593,151","39,938","53,406","70,640","72,426","73,905","93,198","102,321","90,163","107,389","114,445","129,964","141,332","138,297","129,855","87,891","57,914","46,682","29,417","11,311","2,344","313","811,977","811,977","20,494","27,539","36,044","37,630","40,256","52,106","57,858","48,714","56,163","59,464","67,204","72,213","71,031","65,231","42,561","26,665","18,179","9,451","2,731","392","51","781,174","781,174","19,444","25,867","34,596","34,796","33,649","41,092","44,463","41,449","51,226","54,981","62,760","69,119","67,266","64,624","45,330","31,249","28,503","19,966","8,580","1,952","262"
"충청북도 청주시 (4311000000)","857,651","857,651","25,592","32,816","42,469","42,112","44,686","58,618","66,133","56,719","64,753","66,098","70,979","71,841","64,452","56,191","36,606","23,658","17,898","10,877","4,183","864","106","434,018","434,018","13,050","16,817","21,653","21,761","23,847","32,096","36,842","30,339","33,464","33,862","35,652","35,614","32,207","27,319","17,294","10,642","6,906","3,454","1,043","141","15","423,633","423,633","12,542","15,999","20,816","20,351","20,839","26,522","29,291","26,380","31,289","32,236","35,327","36,227","32,245","28,872","19,312","13,016","10,992","7,423","3,140","723","91"
